agency_cd site_no datetime tz_cd 151782_00062 151782_00062_cd
5s 15s 20d 6s 14n 10s
USGS 12452000 2020-05-03 11:15 PDT 1087.98 P
USGS 12452000 2020-05-03 11:30 PDT 1087.98 P
USGS 12452000 2020-05-03 11:45 PDT 1087.98 P
USGS 12452000 2020-05-03 12:00 PDT 1087.98 P
USGS 12452000 2020-05-03 12:15 PDT 1087.99 P
USGS 12452000 2020-05-03 12:30 PDT 1087.99 P
USGS 12452000 2020-05-03 12:45 PDT 1087.99 P
USGS 12452000 2020-05-03 13:00 PDT 1087.99 P
USGS 12452000 2020-05-03 13:15 PDT 1087.99 P
USGS 12452000 2020-05-03 13:30 PDT 1087.99 P
USGS 12452000 2020-05-03 13:45 PDT 1087.99 P
USGS 12452000 2020-05-03 14:00 PDT 1088.00 P
USGS 12452000 2020-05-03 14:15 PDT 1088.00 P
USGS 12452000 2020-05-03 14:30 PDT 1088.00 P
USGS 12452000 2020-05-03 14:45 PDT 1088.00 P
USGS 12452000 2020-05-03 15:00 PDT 1088.00 P
USGS 12452000 2020-05-03 15:15 PDT 1088.00 P
USGS 12452000 2020-05-03 15:30 PDT 1088.00 P
USGS 12452000 2020-05-03 15:45 PDT 1088.01 P
USGS 12452000 2020-05-03 16:00 PDT 1088.01 P
USGS 12452000 2020-05-03 16:15 PDT 1088.01 P
USGS 12452000 2020-05-03 16:30 PDT 1088.01 P
USGS 12452000 2020-05-03 16:45 PDT 1088.02 P
USGS 12452000 2020-05-03 17:00 PDT 1088.02 P
USGS 12452000 2020-05-03 17:15 PDT 1088.02 P
USGS 12452000 2020-05-03 17:30 PDT 1088.03 P
USGS 12452000 2020-05-03 17:45 PDT 1088.03 P
USGS 12452000 2020-05-03 18:00 PDT 1088.03 P
USGS 12452000 2020-05-03 18:15 PDT 1088.03 P
USGS 12452000 2020-05-03 18:30 PDT 1088.03 P
USGS 12452000 2020-05-03 18:45 PDT 1088.04 P
USGS 12452000 2020-05-03 19:00 PDT 1088.04 P
USGS 12452000 2020-05-03 19:15 PDT 1088.04 P
USGS 12452000 2020-05-03 19:30 PDT 1088.04 P
USGS 12452000 2020-05-03 19:45 PDT 1088.04 P
USGS 12452000 2020-05-03 20:00 PDT 1088.04 P
USGS 12452000 2020-05-03 20:15 PDT 1088.05 P
USGS 12452000 2020-05-03 20:30 PDT 1088.05 P
USGS 12452000 2020-05-03 20:45 PDT 1088.05 P
USGS 12452000 2020-05-03 21:00 PDT 1088.06 P
USGS 12452000 2020-05-03 21:15 PDT 1088.06 P
USGS 12452000 2020-05-03 21:30 PDT 1088.06 P
USGS 12452000 2020-05-03 21:45 PDT 1088.06 P
USGS 12452000 2020-05-03 22:00 PDT 1088.06 P
USGS 12452000 2020-05-03 22:15 PDT 1088.06 P
USGS 12452000 2020-05-03 22:30 PDT 1088.06 P
USGS 12452000 2020-05-03 22:45 PDT 1088.06 P
USGS 12452000 2020-05-03 23:00 PDT 1088.07 P
USGS 12452000 2020-05-03 23:15 PDT 1088.07 P
USGS 12452000 2020-05-03 23:30 PDT 1088.07 P
USGS 12452000 2020-05-03 23:45 PDT 1088.07 P
USGS 12452000 2020-05-04 00:00 PDT 1088.07 P
USGS 12452000 2020-05-04 00:15 PDT 1088.07 P
USGS 12452000 2020-05-04 00:30 PDT 1088.07 P
USGS 12452000 2020-05-04 00:45 PDT 1088.07 P
USGS 12452000 2020-05-04 01:00 PDT 1088.07 P
USGS 12452000 2020-05-04 01:15 PDT 1088.07 P
USGS 12452000 2020-05-04 01:30 PDT 1088.07 P
USGS 12452000 2020-05-04 01:45 PDT 1088.07 P
USGS 12452000 2020-05-04 02:00 PDT 1088.08 P
USGS 12452000 2020-05-04 02:15 PDT 1088.08 P
USGS 12452000 2020-05-04 02:30 PDT 1088.08 P
USGS 12452000 2020-05-04 02:45 PDT 1088.08 P
USGS 12452000 2020-05-04 03:00 PDT 1088.08 P
USGS 12452000 2020-05-04 03:15 PDT 1088.08 P
USGS 12452000 2020-05-04 03:30 PDT 1088.08 P
USGS 12452000 2020-05-04 03:45 PDT 1088.08 P
USGS 12452000 2020-05-04 04:00 PDT 1088.08 P
USGS 12452000 2020-05-04 04:15 PDT 1088.08 P
USGS 12452000 2020-05-04 04:30 PDT 1088.08 P
USGS 12452000 2020-05-04 04:45 PDT 1088.09 P
USGS 12452000 2020-05-04 05:00 PDT 1088.09 P
USGS 12452000 2020-05-04 05:15 PDT 1088.09 P
USGS 12452000 2020-05-04 05:30 PDT 1088.09 P
USGS 12452000 2020-05-04 05:45 PDT 1088.09 P
USGS 12452000 2020-05-04 06:00 PDT 1088.09 P
USGS 12452000 2020-05-04 06:15 PDT 1088.09 P
USGS 12452000 2020-05-04 06:30 PDT 1088.09 P
USGS 12452000 2020-05-04 06:45 PDT 1088.09 P
USGS 12452000 2020-05-04 07:00 PDT 1088.10 P
USGS 12452000 2020-05-04 07:15 PDT 1088.10 P
USGS 12452000 2020-05-04 07:30 PDT 1088.10 P
USGS 12452000 2020-05-04 07:45 PDT 1088.10 P
USGS 12452000 2020-05-04 08:00 PDT 1088.10 P
USGS 12452000 2020-05-04 08:15 PDT 1088.10 P
USGS 12452000 2020-05-04 08:30 PDT 1088.10 P
USGS 12452000 2020-05-04 08:45 PDT 1088.10 P
USGS 12452000 2020-05-04 09:00 PDT 1088.10 P
USGS 12452000 2020-05-04 09:15 PDT 1088.10 P
USGS 12452000 2020-05-04 09:30 PDT 1088.10 P
USGS 12452000 2020-05-04 09:45 PDT 1088.11 P
USGS 12452000 2020-05-04 10:00 PDT 1088.11 P
USGS 12452000 2020-05-04 10:15 PDT 1088.11 P
USGS 12452000 2020-05-04 10:30 PDT 1088.11 P
USGS 12452000 2020-05-04 10:45 PDT 1088.11 P
USGS 12452000 2020-05-04 11:00 PDT 1088.11 P
USGS 12452000 2020-05-04 11:15 PDT 1088.11 P
USGS 12452000 2020-05-04 11:30 PDT 1088.11 P
USGS 12452000 2020-05-04 11:45 PDT 1088.11 P
USGS 12452000 2020-05-04 12:00 PDT 1088.11 P
USGS 12452000 2020-05-04 12:15 PDT 1088.11 P
USGS 12452000 2020-05-04 12:30 PDT 1088.11 P
USGS 12452000 2020-05-04 12:45 PDT 1088.11 P
USGS 12452000 2020-05-04 13:00 PDT 1088.11 P
USGS 12452000 2020-05-04 13:15 PDT 1088.11 P
USGS 12452000 2020-05-04 13:30 PDT 1088.11 P
USGS 12452000 2020-05-04 13:45 PDT 1088.12 P
USGS 12452000 2020-05-04 14:00 PDT 1088.12 P
USGS 12452000 2020-05-04 14:15 PDT 1088.12 P
USGS 12452000 2020-05-04 14:30 PDT 1088.12 P
USGS 12452000 2020-05-04 14:45 PDT 1088.12 P
USGS 12452000 2020-05-04 15:00 PDT 1088.12 P
USGS 12452000 2020-05-04 15:15 PDT 1088.12 P
USGS 12452000 2020-05-04 15:30 PDT 1088.12 P
USGS 12452000 2020-05-04 15:45 PDT 1088.12 P
USGS 12452000 2020-05-04 16:00 PDT 1088.12 P
USGS 12452000 2020-05-04 16:15 PDT 1088.13 P
USGS 12452000 2020-05-04 16:30 PDT 1088.13 P
USGS 12452000 2020-05-04 16:45 PDT 1088.13 P
USGS 12452000 2020-05-04 17:00 PDT 1088.13 P
USGS 12452000 2020-05-04 17:15 PDT 1088.13 P
USGS 12452000 2020-05-04 17:30 PDT 1088.13 P
USGS 12452000 2020-05-04 17:45 PDT 1088.13 P
USGS 12452000 2020-05-04 18:00 PDT 1088.13 P
USGS 12452000 2020-05-04 18:15 PDT 1088.13 P
USGS 12452000 2020-05-04 18:30 PDT 1088.14 P
USGS 12452000 2020-05-04 18:45 PDT 1088.14 P
USGS 12452000 2020-05-04 19:00 PDT 1088.14 P
USGS 12452000 2020-05-04 19:15 PDT 1088.14 P
USGS 12452000 2020-05-04 19:30 PDT 1088.14 P
USGS 12452000 2020-05-04 19:45 PDT 1088.14 P
USGS 12452000 2020-05-04 20:00 PDT 1088.14 P
USGS 12452000 2020-05-04 20:15 PDT 1088.14 P
USGS 12452000 2020-05-04 20:30 PDT 1088.15 P
USGS 12452000 2020-05-04 20:45 PDT 1088.15 P
USGS 12452000 2020-05-04 21:00 PDT 1088.15 P
USGS 12452000 2020-05-04 21:15 PDT 1088.15 P
USGS 12452000 2020-05-04 21:30 PDT 1088.15 P
USGS 12452000 2020-05-04 21:45 PDT 1088.15 P
USGS 12452000 2020-05-04 22:00 PDT 1088.15 P
USGS 12452000 2020-05-04 22:15 PDT 1088.15 P
USGS 12452000 2020-05-04 22:30 PDT 1088.15 P
USGS 12452000 2020-05-04 22:45 PDT 1088.15 P
USGS 12452000 2020-05-04 23:00 PDT 1088.16 P
USGS 12452000 2020-05-04 23:15 PDT 1088.16 P
USGS 12452000 2020-05-04 23:30 PDT 1088.16 P
USGS 12452000 2020-05-04 23:45 PDT 1088.16 P
USGS 12452000 2020-05-05 00:00 PDT 1088.16 P
USGS 12452000 2020-05-05 00:15 PDT 1088.16 P
USGS 12452000 2020-05-05 00:30 PDT 1088.16 P
USGS 12452000 2020-05-05 00:45 PDT 1088.16 P
USGS 12452000 2020-05-05 01:00 PDT 1088.17 P
USGS 12452000 2020-05-05 01:15 PDT 1088.17 P
USGS 12452000 2020-05-05 01:30 PDT 1088.17 P
USGS 12452000 2020-05-05 01:45 PDT 1088.17 P
USGS 12452000 2020-05-05 02:00 PDT 1088.17 P
USGS 12452000 2020-05-05 02:15 PDT 1088.17 P
USGS 12452000 2020-05-05 02:30 PDT 1088.17 P
USGS 12452000 2020-05-05 02:45 PDT 1088.17 P
USGS 12452000 2020-05-05 03:00 PDT 1088.18 P
USGS 12452000 2020-05-05 03:15 PDT 1088.18 P
USGS 12452000 2020-05-05 03:30 PDT 1088.18 P
USGS 12452000 2020-05-05 03:45 PDT 1088.18 P
USGS 12452000 2020-05-05 04:00 PDT 1088.18 P
USGS 12452000 2020-05-05 04:15 PDT 1088.18 P
USGS 12452000 2020-05-05 04:30 PDT 1088.18 P
USGS 12452000 2020-05-05 04:45 PDT 1088.18 P
USGS 12452000 2020-05-05 05:00 PDT 1088.18 P
USGS 12452000 2020-05-05 05:15 PDT 1088.18 P
USGS 12452000 2020-05-05 05:30 PDT 1088.18 P
USGS 12452000 2020-05-05 05:45 PDT 1088.18 P
USGS 12452000 2020-05-05 06:00 PDT 1088.18 P
USGS 12452000 2020-05-05 06:15 PDT 1088.19 P
USGS 12452000 2020-05-05 06:30 PDT 1088.19 P
USGS 12452000 2020-05-05 06:45 PDT 1088.19 P
USGS 12452000 2020-05-05 07:00 PDT 1088.19 P
USGS 12452000 2020-05-05 07:15 PDT 1088.19 P
USGS 12452000 2020-05-05 07:30 PDT 1088.19 P
USGS 12452000 2020-05-05 07:45 PDT 1088.20 P
USGS 12452000 2020-05-05 08:00 PDT 1088.20 P
USGS 12452000 2020-05-05 08:15 PDT 1088.20 P
USGS 12452000 2020-05-05 08:30 PDT 1088.20 P
USGS 12452000 2020-05-05 08:45 PDT 1088.20 P
USGS 12452000 2020-05-05 09:00 PDT 1088.21 P
USGS 12452000 2020-05-05 09:15 PDT 1088.21 P
USGS 12452000 2020-05-05 09:30 PDT 1088.21 P
USGS 12452000 2020-05-05 09:45 PDT 1088.21 P
USGS 12452000 2020-05-05 10:00 PDT 1088.21 P
USGS 12452000 2020-05-05 10:15 PDT 1088.21 P
USGS 12452000 2020-05-05 10:30 PDT 1088.21 P
USGS 12452000 2020-05-05 10:45 PDT 1088.21 P
USGS 12452000 2020-05-05 11:00 PDT 1088.21 P
USGS 12452000 2020-05-05 11:15 PDT 1088.22 P
USGS 12452000 2020-05-05 11:30 PDT 1088.22 P
USGS 12452000 2020-05-05 11:45 PDT 1088.22 P
USGS 12452000 2020-05-05 12:00 PDT 1088.22 P
USGS 12452000 2020-05-05 12:15 PDT 1088.22 P
USGS 12452000 2020-05-05 12:30 PDT 1088.22 P
USGS 12452000 2020-05-05 12:45 PDT 1088.22 P
USGS 12452000 2020-05-05 13:00 PDT 1088.22 P
USGS 12452000 2020-05-05 13:15 PDT 1088.23 P
USGS 12452000 2020-05-05 13:30 PDT 1088.23 P
USGS 12452000 2020-05-05 13:45 PDT 1088.23 P
USGS 12452000 2020-05-05 14:00 PDT 1088.23 P
USGS 12452000 2020-05-05 14:15 PDT 1088.23 P
USGS 12452000 2020-05-05 14:30 PDT 1088.23 P
USGS 12452000 2020-05-05 14:45 PDT 1088.24 P
USGS 12452000 2020-05-05 15:00 PDT 1088.24 P
USGS 12452000 2020-05-05 15:15 PDT 1088.24 P
USGS 12452000 2020-05-05 15:30 PDT 1088.24 P
USGS 12452000 2020-05-05 15:45 PDT 1088.24 P
USGS 12452000 2020-05-05 16:00 PDT 1088.24 P
USGS 12452000 2020-05-05 16:15 PDT 1088.24 P
USGS 12452000 2020-05-05 16:30 PDT 1088.24 P
USGS 12452000 2020-05-05 16:45 PDT 1088.24 P
USGS 12452000 2020-05-05 17:00 PDT 1088.24 P
USGS 12452000 2020-05-05 17:15 PDT 1088.25 P
USGS 12452000 2020-05-05 17:30 PDT 1088.25 P
USGS 12452000 2020-05-05 17:45 PDT 1088.25 P
USGS 12452000 2020-05-05 18:00 PDT 1088.25 P
USGS 12452000 2020-05-05 18:15 PDT 1088.25 P
USGS 12452000 2020-05-05 18:30 PDT 1088.25 P
USGS 12452000 2020-05-05 18:45 PDT 1088.25 P
USGS 12452000 2020-05-05 19:00 PDT 1088.25 P
USGS 12452000 2020-05-05 19:15 PDT 1088.25 P
USGS 12452000 2020-05-05 19:30 PDT 1088.25 P
USGS 12452000 2020-05-05 19:45 PDT 1088.26 P
USGS 12452000 2020-05-05 20:00 PDT 1088.26 P
USGS 12452000 2020-05-05 20:15 PDT 1088.26 P
USGS 12452000 2020-05-05 20:30 PDT 1088.26 P
USGS 12452000 2020-05-05 20:45 PDT 1088.26 P
USGS 12452000 2020-05-05 21:00 PDT 1088.27 P
USGS 12452000 2020-05-05 21:15 PDT 1088.27 P
USGS 12452000 2020-05-05 21:30 PDT 1088.27 P
USGS 12452000 2020-05-05 21:45 PDT 1088.27 P
USGS 12452000 2020-05-05 22:00 PDT 1088.27 P
USGS 12452000 2020-05-05 22:15 PDT 1088.27 P
USGS 12452000 2020-05-05 22:30 PDT 1088.28 P
USGS 12452000 2020-05-05 22:45 PDT 1088.28 P
USGS 12452000 2020-05-05 23:00 PDT 1088.28 P
USGS 12452000 2020-05-05 23:15 PDT 1088.28 P
USGS 12452000 2020-05-05 23:30 PDT 1088.28 P
USGS 12452000 2020-05-05 23:45 PDT 1088.28 P
USGS 12452000 2020-05-06 00:00 PDT 1088.28 P
USGS 12452000 2020-05-06 00:15 PDT 1088.28 P
USGS 12452000 2020-05-06 00:30 PDT 1088.29 P
USGS 12452000 2020-05-06 00:45 PDT 1088.29 P
USGS 12452000 2020-05-06 01:00 PDT 1088.29 P
USGS 12452000 2020-05-06 01:15 PDT 1088.29 P
USGS 12452000 2020-05-06 01:30 PDT 1088.29 P
USGS 12452000 2020-05-06 01:45 PDT 1088.29 P
USGS 12452000 2020-05-06 02:00 PDT 1088.29 P
USGS 12452000 2020-05-06 02:15 PDT 1088.29 P
USGS 12452000 2020-05-06 02:30 PDT 1088.29 P
USGS 12452000 2020-05-06 02:45 PDT 1088.29 P
USGS 12452000 2020-05-06 03:00 PDT 1088.29 P
USGS 12452000 2020-05-06 03:15 PDT 1088.30 P
USGS 12452000 2020-05-06 03:30 PDT 1088.30 P
USGS 12452000 2020-05-06 03:45 PDT 1088.30 P
USGS 12452000 2020-05-06 04:00 PDT 1088.31 P
USGS 12452000 2020-05-06 04:15 PDT 1088.31 P
USGS 12452000 2020-05-06 04:30 PDT 1088.31 P
USGS 12452000 2020-05-06 04:45 PDT 1088.31 P
USGS 12452000 2020-05-06 05:00 PDT 1088.32 P
USGS 12452000 2020-05-06 05:15 PDT 1088.32 P
USGS 12452000 2020-05-06 05:30 PDT 1088.32 P
USGS 12452000 2020-05-06 05:45 PDT 1088.32 P
USGS 12452000 2020-05-06 06:00 PDT 1088.32 P
USGS 12452000 2020-05-06 06:15 PDT 1088.33 P
USGS 12452000 2020-05-06 06:30 PDT 1088.33 P
USGS 12452000 2020-05-06 06:45 PDT 1088.33 P
USGS 12452000 2020-05-06 07:00 PDT 1088.33 P
USGS 12452000 2020-05-06 07:15 PDT 1088.33 P
USGS 12452000 2020-05-06 07:30 PDT 1088.34 P
USGS 12452000 2020-05-06 07:45 PDT 1088.34 P
USGS 12452000 2020-05-06 08:00 PDT 1088.34 P
USGS 12452000 2020-05-06 08:15 PDT 1088.34 P
USGS 12452000 2020-05-06 08:30 PDT 1088.34 P
USGS 12452000 2020-05-06 08:45 PDT 1088.35 P
USGS 12452000 2020-05-06 09:00 PDT 1088.35 P
USGS 12452000 2020-05-06 09:15 PDT 1088.35 P
USGS 12452000 2020-05-06 09:30 PDT 1088.35 P
USGS 12452000 2020-05-06 09:45 PDT 1088.36 P
USGS 12452000 2020-05-06 10:00 PDT 1088.36 P
USGS 12452000 2020-05-06 10:15 PDT 1088.36 P
USGS 12452000 2020-05-06 10:30 PDT 1088.37 P
USGS 12452000 2020-05-06 10:45 PDT 1088.37 P
USGS 12452000 2020-05-06 11:00 PDT 1088.37 P
USGS 12452000 2020-05-06 11:15 PDT 1088.38 P
USGS 12452000 2020-05-06 11:30 PDT 1088.38 P
USGS 12452000 2020-05-06 11:45 PDT 1088.39 P
USGS 12452000 2020-05-06 12:00 PDT 1088.39 P
USGS 12452000 2020-05-06 12:15 PDT 1088.39 P
USGS 12452000 2020-05-06 12:30 PDT 1088.39 P
USGS 12452000 2020-05-06 12:45 PDT 1088.40 P
USGS 12452000 2020-05-06 13:00 PDT 1088.40 P
USGS 12452000 2020-05-06 13:15 PDT 1088.40 P
USGS 12452000 2020-05-06 13:30 PDT 1088.40 P
USGS 12452000 2020-05-06 13:45 PDT 1088.41 P
USGS 12452000 2020-05-06 14:00 PDT 1088.41 P
USGS 12452000 2020-05-06 14:15 PDT 1088.41 P
USGS 12452000 2020-05-06 14:30 PDT 1088.42 P
USGS 12452000 2020-05-06 14:45 PDT 1088.42 P
USGS 12452000 2020-05-06 15:00 PDT 1088.42 P
USGS 12452000 2020-05-06 15:15 PDT 1088.42 P
USGS 12452000 2020-05-06 15:30 PDT 1088.43 P
USGS 12452000 2020-05-06 15:45 PDT 1088.43 P
USGS 12452000 2020-05-06 16:00 PDT 1088.43 P
USGS 12452000 2020-05-06 16:15 PDT 1088.43 P
USGS 12452000 2020-05-06 16:30 PDT 1088.44 P
USGS 12452000 2020-05-06 16:45 PDT 1088.44 P
USGS 12452000 2020-05-06 17:00 PDT 1088.45 P
USGS 12452000 2020-05-06 17:15 PDT 1088.45 P
USGS 12452000 2020-05-06 17:30 PDT 1088.45 P
USGS 12452000 2020-05-06 17:45 PDT 1088.45 P
USGS 12452000 2020-05-06 18:00 PDT 1088.46 P
USGS 12452000 2020-05-06 18:15 PDT 1088.46 P
USGS 12452000 2020-05-06 18:30 PDT 1088.46 P
USGS 12452000 2020-05-06 18:45 PDT 1088.46 P
USGS 12452000 2020-05-06 19:00 PDT 1088.47 P
USGS 12452000 2020-05-06 19:15 PDT 1088.47 P
USGS 12452000 2020-05-06 19:30 PDT 1088.47 P
USGS 12452000 2020-05-06 19:45 PDT 1088.47 P
USGS 12452000 2020-05-06 20:00 PDT 1088.47 P
USGS 12452000 2020-05-06 20:15 PDT 1088.47 P
USGS 12452000 2020-05-06 20:30 PDT 1088.47 P
USGS 12452000 2020-05-06 20:45 PDT 1088.47 P
USGS 12452000 2020-05-06 21:00 PDT 1088.47 P
USGS 12452000 2020-05-06 21:15 PDT 1088.47 P
USGS 12452000 2020-05-06 21:30 PDT 1088.47 P
USGS 12452000 2020-05-06 21:45 PDT 1088.47 P
USGS 12452000 2020-05-06 22:00 PDT 1088.47 P
USGS 12452000 2020-05-06 22:15 PDT 1088.47 P
USGS 12452000 2020-05-06 22:30 PDT 1088.47 P
USGS 12452000 2020-05-06 22:45 PDT 1088.47 P
USGS 12452000 2020-05-06 23:00 PDT 1088.47 P
USGS 12452000 2020-05-06 23:15 PDT 1088.47 P
USGS 12452000 2020-05-06 23:30 PDT 1088.48 P
USGS 12452000 2020-05-06 23:45 PDT 1088.48 P
USGS 12452000 2020-05-07 00:00 PDT 1088.48 P
USGS 12452000 2020-05-07 00:15 PDT 1088.48 P
USGS 12452000 2020-05-07 00:30 PDT 1088.48 P
USGS 12452000 2020-05-07 00:45 PDT 1088.48 P
USGS 12452000 2020-05-07 01:00 PDT 1088.48 P
USGS 12452000 2020-05-07 01:15 PDT 1088.49 P
USGS 12452000 2020-05-07 01:30 PDT 1088.49 P
USGS 12452000 2020-05-07 01:45 PDT 1088.49 P
USGS 12452000 2020-05-07 02:00 PDT 1088.49 P
USGS 12452000 2020-05-07 02:15 PDT 1088.49 P
USGS 12452000 2020-05-07 02:30 PDT 1088.49 P
USGS 12452000 2020-05-07 02:45 PDT 1088.49 P
USGS 12452000 2020-05-07 03:00 PDT 1088.49 P
USGS 12452000 2020-05-07 03:15 PDT 1088.49 P
USGS 12452000 2020-05-07 03:30 PDT 1088.50 P
USGS 12452000 2020-05-07 03:45 PDT 1088.50 P
USGS 12452000 2020-05-07 04:00 PDT 1088.50 P
USGS 12452000 2020-05-07 04:15 PDT 1088.50 P
USGS 12452000 2020-05-07 04:30 PDT 1088.50 P
USGS 12452000 2020-05-07 04:45 PDT 1088.50 P
USGS 12452000 2020-05-07 05:00 PDT 1088.50 P
USGS 12452000 2020-05-07 05:15 PDT 1088.51 P
USGS 12452000 2020-05-07 05:30 PDT 1088.51 P
USGS 12452000 2020-05-07 05:45 PDT 1088.51 P
USGS 12452000 2020-05-07 06:00 PDT 1088.51 P
USGS 12452000 2020-05-07 06:15 PDT 1088.51 P
USGS 12452000 2020-05-07 06:30 PDT 1088.51 P
USGS 12452000 2020-05-07 06:45 PDT 1088.52 P
USGS 12452000 2020-05-07 07:00 PDT 1088.52 P
USGS 12452000 2020-05-07 07:15 PDT 1088.52 P
USGS 12452000 2020-05-07 07:30 PDT 1088.53 P
USGS 12452000 2020-05-07 07:45 PDT 1088.53 P
USGS 12452000 2020-05-07 08:00 PDT 1088.53 P
USGS 12452000 2020-05-07 08:15 PDT 1088.53 P
USGS 12452000 2020-05-07 08:30 PDT 1088.53 P
USGS 12452000 2020-05-07 08:45 PDT 1088.54 P
USGS 12452000 2020-05-07 09:00 PDT 1088.54 P
USGS 12452000 2020-05-07 09:15 PDT 1088.54 P
USGS 12452000 2020-05-07 09:30 PDT 1088.54 P
USGS 12452000 2020-05-07 09:45 PDT 1088.54 P
USGS 12452000 2020-05-07 10:00 PDT 1088.54 P
USGS 12452000 2020-05-07 10:15 PDT 1088.54 P
USGS 12452000 2020-05-07 10:30 PDT 1088.54 P
USGS 12452000 2020-05-07 10:45 PDT 1088.54 P
USGS 12452000 2020-05-07 11:00 PDT 1088.54 P
USGS 12452000 2020-05-07 11:15 PDT 1088.55 P
USGS 12452000 2020-05-07 11:30 PDT 1088.55 P
USGS 12452000 2020-05-07 11:45 PDT 1088.55 P
USGS 12452000 2020-05-07 12:00 PDT 1088.55 P
USGS 12452000 2020-05-07 12:15 PDT 1088.55 P
USGS 12452000 2020-05-07 12:30 PDT 1088.55 P
USGS 12452000 2020-05-07 12:45 PDT 1088.55 P
USGS 12452000 2020-05-07 13:00 PDT 1088.55 P
USGS 12452000 2020-05-07 13:15 PDT 1088.55 P
USGS 12452000 2020-05-07 13:30 PDT 1088.55 P
USGS 12452000 2020-05-07 13:45 PDT 1088.55 P
USGS 12452000 2020-05-07 14:00 PDT 1088.56 P
USGS 12452000 2020-05-07 14:15 PDT 1088.56 P
USGS 12452000 2020-05-07 14:30 PDT 1088.56 P
USGS 12452000 2020-05-07 14:45 PDT 1088.56 P
USGS 12452000 2020-05-07 15:00 PDT 1088.56 P
USGS 12452000 2020-05-07 15:15 PDT 1088.56 P
USGS 12452000 2020-05-07 15:30 PDT 1088.56 P
USGS 12452000 2020-05-07 15:45 PDT 1088.56 P
USGS 12452000 2020-05-07 16:00 PDT 1088.56 P
USGS 12452000 2020-05-07 16:15 PDT 1088.56 P
USGS 12452000 2020-05-07 16:30 PDT 1088.56 P
USGS 12452000 2020-05-07 16:45 PDT 1088.56 P
USGS 12452000 2020-05-07 17:00 PDT 1088.56 P
USGS 12452000 2020-05-07 17:15 PDT 1088.56 P
USGS 12452000 2020-05-07 17:30 PDT 1088.56 P
USGS 12452000 2020-05-07 17:45 PDT 1088.56 P
USGS 12452000 2020-05-07 18:00 PDT 1088.56 P
USGS 12452000 2020-05-07 18:15 PDT 1088.56 P
USGS 12452000 2020-05-07 18:30 PDT 1088.57 P
USGS 12452000 2020-05-07 18:45 PDT 1088.57 P
USGS 12452000 2020-05-07 19:00 PDT 1088.57 P
USGS 12452000 2020-05-07 19:15 PDT 1088.57 P
USGS 12452000 2020-05-07 19:30 PDT 1088.57 P
USGS 12452000 2020-05-07 19:45 PDT 1088.57 P
USGS 12452000 2020-05-07 20:00 PDT 1088.57 P
USGS 12452000 2020-05-07 20:15 PDT 1088.57 P
USGS 12452000 2020-05-07 20:30 PDT 1088.57 P
USGS 12452000 2020-05-07 20:45 PDT 1088.57 P
USGS 12452000 2020-05-07 21:00 PDT 1088.57 P
USGS 12452000 2020-05-07 21:15 PDT 1088.58 P
USGS 12452000 2020-05-07 21:30 PDT 1088.58 P
USGS 12452000 2020-05-07 21:45 PDT 1088.58 P
USGS 12452000 2020-05-07 22:00 PDT 1088.58 P
USGS 12452000 2020-05-07 22:15 PDT 1088.58 P
USGS 12452000 2020-05-07 22:30 PDT 1088.58 P
USGS 12452000 2020-05-07 22:45 PDT 1088.59 P
USGS 12452000 2020-05-07 23:00 PDT 1088.59 P
USGS 12452000 2020-05-07 23:15 PDT 1088.59 P
USGS 12452000 2020-05-07 23:30 PDT 1088.59 P
USGS 12452000 2020-05-07 23:45 PDT 1088.59 P
USGS 12452000 2020-05-08 00:00 PDT 1088.60 P
USGS 12452000 2020-05-08 00:15 PDT 1088.60 P
USGS 12452000 2020-05-08 00:30 PDT 1088.60 P
USGS 12452000 2020-05-08 00:45 PDT 1088.60 P
USGS 12452000 2020-05-08 01:00 PDT 1088.60 P
USGS 12452000 2020-05-08 01:15 PDT 1088.61 P
USGS 12452000 2020-05-08 01:30 PDT 1088.61 P
USGS 12452000 2020-05-08 01:45 PDT 1088.61 P
USGS 12452000 2020-05-08 02:00 PDT 1088.61 P
USGS 12452000 2020-05-08 02:15 PDT 1088.61 P
USGS 12452000 2020-05-08 02:30 PDT 1088.61 P
USGS 12452000 2020-05-08 02:45 PDT 1088.62 P
USGS 12452000 2020-05-08 03:00 PDT 1088.62 P
USGS 12452000 2020-05-08 03:15 PDT 1088.62 P
USGS 12452000 2020-05-08 03:30 PDT 1088.62 P
USGS 12452000 2020-05-08 03:45 PDT 1088.63 P
USGS 12452000 2020-05-08 04:00 PDT 1088.63 P
USGS 12452000 2020-05-08 04:15 PDT 1088.63 P
USGS 12452000 2020-05-08 04:30 PDT 1088.63 P
USGS 12452000 2020-05-08 04:45 PDT 1088.63 P
USGS 12452000 2020-05-08 05:00 PDT 1088.64 P
USGS 12452000 2020-05-08 05:15 PDT 1088.64 P
USGS 12452000 2020-05-08 05:30 PDT 1088.64 P
USGS 12452000 2020-05-08 05:45 PDT 1088.64 P
USGS 12452000 2020-05-08 06:00 PDT 1088.64 P
USGS 12452000 2020-05-08 06:15 PDT 1088.64 P
USGS 12452000 2020-05-08 06:30 PDT 1088.65 P
USGS 12452000 2020-05-08 06:45 PDT 1088.65 P
USGS 12452000 2020-05-08 07:00 PDT 1088.65 P
USGS 12452000 2020-05-08 07:15 PDT 1088.65 P
